ID	AGE	INCOME	GENDER	MARITAL	NUMKIDS	NUMCARDS	HOWPAID	MORTGAGE	STORECAR	LOANS	RISK
102247	21	23318	m	single   	0	2	weekly 	y	2	1	bad profit
100918	18	23317	f	married  	2	0	weekly 	y	1	1	bad loss  
101510	22	23305	f	married  	2	1	weekly 	y	1	1	bad profit
103991	47	23299	m	married  	2	3	monthly	y	5	1	bad loss  
102720	24	23287	f	single   	0	1	weekly 	y	3	1	bad profit
102671	24	23283	f	single   	1	2	monthly	y	2	1	bad profit
103221	44	23279	m	divsepwid	4	6	weekly 	n	5	3	bad loss  
101947	25	23267	f	married  	1	2	monthly	y	3	1	bad profit
101525	22	23253	m	married  	1	0	monthly	y	1	2	bad profit
102248	21	23252	f	single   	0	3	monthly	y	3	1	bad profit
103464	47	23250	f	divsepwid	3	6	weekly 	y	4	2	good risk 
101212	37	23246	f	married  	1	2	monthly	y	1	2	bad profit
102073	20	23243	m	single   	1	3	weekly 	y	3	1	bad profit
104063	49	23240	f	married  	2	4	weekly 	y	5	1	bad loss  
102859	25	23227	f	single   	0	1	monthly	y	2	1	bad profit
102359	22	23217	f	single   	0	1	monthly	n	2	1	bad profit
102419	35	23215	m	single   	0	2	monthly	y	3	1	bad profit
102698	28	23213	m	single   	1	2	monthly	n	2	1	bad profit
101389	21	23202	m	married  	2	2	weekly 	y	3	1	bad profit
102395	22	23190	f	single   	0	2	monthly	y	1	1	bad profit
102860	25	23183	f	single   	0	1	monthly	y	3	1	bad profit
102117	20	23182	f	single   	1	1	monthly	y	2	1	bad profit
101233	20	23172	m	married  	2	0	weekly 	y	3	1	bad profit
102840	33	23167	m	single   	0	2	monthly	n	1	1	bad profit
102798	25	23161	m	single   	0	3	weekly 	y	1	1	bad profit
102894	40	23160	f	divsepwid	3	6	weekly 	y	3	2	good risk 
102838	25	23158	f	single   	0	1	monthly	y	3	1	bad profit
101555	22	23152	f	married  	1	2	monthly	y	1	2	bad profit
101247	38	23149	m	married  	2	0	weekly 	y	2	2	bad profit
101676	23	23147	m	married  	1	0	weekly 	y	1	2	bad profit
101084	19	23137	f	married  	2	2	monthly	y	3	1	bad profit
100942	18	23131	f	married  	1	2	weekly 	y	1	1	bad profit
103546	48	23130	m	divsepwid	2	5	weekly 	y	3	2	bad profit
101979	32	23118	f	married  	2	1	monthly	y	1	2	bad loss  
102809	25	23117	m	single   	0	2	monthly	y	3	1	bad profit
102501	23	23115	f	single   	0	2	monthly	y	1	1	bad profit
102386	22	23113	f	single   	0	2	weekly 	n	1	1	bad profit
100925	18	23106	m	married  	2	1	monthly	y	2	1	bad profit
101805	24	23101	f	married  	1	2	weekly 	y	2	1	bad profit
102404	22	23099	f	single   	1	1	weekly 	y	1	1	bad profit
101407	32	23097	f	married  	1	1	monthly	y	3	2	bad profit
100920	18	23094	f	married  	2	0	weekly 	y	3	1	bad profit
103466	47	23089	f	divsepwid	4	5	weekly 	n	3	2	bad profit
101045	19	23086	m	married  	1	1	weekly 	y	2	2	bad profit
101964	25	23081	m	married  	2	1	monthly	y	3	2	bad profit
101541	22	23077	f	married  	2	2	monthly	y	2	1	bad profit
101049	19	23076	m	married  	2	1	monthly	y	3	1	bad profit
102520	23	23072	m	single   	0	1	weekly 	y	1	1	bad profit
101391	29	23062	m	married  	1	0	weekly 	y	1	1	bad profit
102260	28	23061	m	single   	0	2	weekly 	n	2	1	bad profit
103918	33	23060	m	married  	2	4	weekly 	y	5	1	bad loss  
101848	30	23042	f	married  	2	0	monthly	y	2	1	bad profit
102864	25	23040	m	single   	0	3	monthly	n	2	1	bad profit
102240	21	23039	m	single   	1	2	weekly 	n	2	1	bad profit
102693	32	23001	m	single   	1	2	weekly 	n	1	1	bad profit
102249	21	23001	f	single   	0	3	weekly 	y	3	1	bad profit
102174	21	22994	m	single   	1	1	weekly 	n	1	1	bad profit
103039	42	22980	f	divsepwid	4	5	weekly 	y	3	3	bad profit
101014	19	22980	f	married  	2	1	monthly	y	1	1	bad profit
102951	41	22962	f	divsepwid	3	6	weekly 	n	3	3	bad loss  
101293	21	22961	m	married  	1	1	monthly	y	2	2	bad profit
102466	23	22952	f	single   	1	1	monthly	y	1	1	bad profit
100880	18	22950	m	married  	1	0	monthly	y	1	2	bad profit
103808	33	22925	f	married  	2	4	weekly 	y	5	1	bad loss  
102473	32	22925	m	single   	1	2	monthly	n	1	1	bad profit
100866	18	22925	m	married  	1	2	monthly	y	2	1	bad profit
101733	24	22923	f	married  	2	1	weekly 	y	1	2	bad loss  
102344	22	22919	m	single   	1	3	monthly	n	2	1	bad profit
101620	23	22912	m	married  	2	0	monthly	y	1	2	bad profit
103810	42	22905	f	married  	2	3	monthly	y	4	1	bad loss  
101918	26	22905	m	married  	1	0	monthly	y	2	1	bad profit
102595	24	22883	f	single   	0	2	monthly	n	2	1	bad profit
103287	45	22877	f	divsepwid	4	6	weekly 	n	4	3	bad profit
101767	24	22877	m	married  	2	0	monthly	y	1	1	bad profit
102045	20	22868	f	single   	0	1	weekly 	y	1	1	bad profit
101123	20	22866	f	married  	1	1	monthly	y	3	1	bad profit
103273	45	22849	f	divsepwid	2	5	weekly 	y	3	2	bad profit
103441	37	22848	m	divsepwid	3	6	weekly 	n	3	2	bad profit
102487	30	22845	m	single   	1	1	monthly	y	2	1	bad profit
101781	24	22829	m	married  	1	1	weekly 	y	2	2	bad profit
102000	20	22821	f	single   	0	1	weekly 	n	3	1	bad profit
101865	25	22817	f	married  	1	0	monthly	y	2	2	bad profit
102434	23	22816	f	single   	1	2	weekly 	n	2	1	bad loss  
102776	34	22814	f	single   	1	1	monthly	n	3	1	bad profit
100953	38	22812	m	married  	1	0	weekly 	y	3	1	bad profit
102616	24	22810	f	single   	0	1	weekly 	n	3	1	bad profit
100952	19	22807	f	married  	1	0	monthly	y	3	1	bad profit
103205	44	22801	f	divsepwid	3	6	weekly 	y	5	3	good risk 
102949	41	22797	f	divsepwid	3	6	weekly 	y	5	2	bad profit
101174	38	22789	m	married  	1	0	weekly 	y	2	2	bad profit
100971	19	22789	f	married  	2	2	monthly	y	2	1	bad profit
103037	42	22775	f	divsepwid	3	6	weekly 	n	3	3	bad profit
101036	19	22775	m	married  	1	2	weekly 	y	3	1	bad profit
101869	25	22763	f	married  	2	2	weekly 	y	3	2	bad profit
102947	41	22752	m	divsepwid	3	5	weekly 	y	5	3	bad loss  
101449	22	22741	f	married  	1	0	weekly 	y	1	2	bad profit
101200	20	22738	f	married  	1	1	weekly 	y	3	1	bad profit
100851	18	22729	f	married  	2	2	weekly 	y	1	1	bad profit
100887	18	22724	f	married  	1	2	weekly 	y	3	1	good risk 
100821	18	22707	m	married  	1	1	weekly 	y	3	1	good risk 
103031	42	22703	f	divsepwid	3	6	weekly 	n	5	3	bad loss  
100835	18	22699	m	married  	1	2	monthly	y	3	2	bad profit
101193	20	22694	f	married  	1	0	monthly	y	2	1	bad profit
100959	19	22685	m	married  	2	2	monthly	y	2	1	bad profit
101786	24	22677	f	married  	1	0	weekly 	y	2	1	good risk 
103532	48	22673	f	divsepwid	2	5	weekly 	n	3	2	bad profit
101158	20	22672	f	married  	1	1	monthly	y	3	2	bad profit
101609	23	22666	f	married  	1	1	monthly	y	3	1	bad profit
100865	18	22662	m	married  	1	1	weekly 	y	3	2	bad profit
102352	22	22659	m	single   	1	3	weekly 	n	3	1	bad loss  
101150	20	22650	m	married  	1	0	weekly 	y	3	1	good risk 
101482	36	22643	m	married  	2	2	monthly	y	3	1	good risk 
102024	20	22617	m	single   	0	2	weekly 	n	3	1	bad profit
101769	32	22615	m	married  	2	2	monthly	y	3	2	bad profit
101489	22	22602	m	married  	2	0	monthly	y	2	1	bad profit
102611	24	22595	f	single   	0	3	monthly	n	3	1	bad profit
101772	24	22593	m	married  	1	2	weekly 	y	3	1	bad loss  
101911	25	22590	f	married  	1	2	monthly	y	2	1	bad profit
100993	19	22585	f	married  	1	2	monthly	y	2	2	bad profit
103444	38	22564	f	divsepwid	4	5	weekly 	y	4	2	good risk 
101182	20	22561	m	married  	1	1	monthly	y	3	1	bad profit
103611	49	22544	f	divsepwid	3	5	weekly 	y	5	2	bad profit
103915	45	22543	f	married  	2	4	weekly 	y	5	2	good risk 
102167	21	22531	f	single   	1	1	weekly 	n	1	1	bad profit
103108	43	22515	m	divsepwid	2	5	weekly 	n	4	3	good risk 
101203	20	22501	m	married  	2	2	weekly 	y	2	2	bad profit
102211	21	22493	f	single   	1	1	monthly	n	2	1	bad profit
103620	49	22487	m	divsepwid	4	5	weekly 	n	5	2	bad profit
101881	25	22486	f	married  	2	0	weekly 	y	1	1	bad profit
103841	43	22475	f	married  	3	3	monthly	y	4	2	bad loss  
103538	48	22464	m	divsepwid	4	5	weekly 	y	4	2	bad profit
100850	18	22456	m	married  	2	1	weekly 	y	2	1	bad profit
102164	21	22447	f	single   	1	2	monthly	n	1	1	bad profit
100848	18	22446	f	married  	1	2	weekly 	y	2	2	bad profit
102333	22	22443	m	single   	1	2	weekly 	n	2	1	bad profit
102757	25	22431	m	single   	1	2	monthly	n	2	1	bad profit
102433	23	22425	f	single   	1	1	weekly 	y	1	1	bad profit
101178	20	22420	f	married  	1	2	weekly 	y	3	1	bad loss  
102336	22	22395	m	single   	1	2	monthly	n	2	1	bad profit
102135	27	22391	m	single   	0	1	weekly 	y	3	1	bad profit
102306	22	22387	m	single   	1	2	weekly 	n	1	1	bad profit
102482	23	22384	m	single   	1	3	weekly 	n	3	1	bad profit
102644	24	22383	m	single   	0	1	monthly	y	1	1	bad loss  
101785	33	22379	f	married  	1	0	monthly	y	1	1	bad profit
101774	31	22377	m	married  	2	1	monthly	y	3	1	bad profit
101421	34	22375	m	married  	1	2	weekly 	y	3	2	bad profit
102627	24	22361	m	single   	1	2	monthly	n	2	1	bad profit
101744	38	22331	m	married  	1	0	monthly	y	3	2	bad profit
103370	46	22328	m	divsepwid	3	6	weekly 	n	5	2	bad loss  
101194	20	22310	f	married  	1	1	monthly	y	1	1	bad profit
101038	19	22309	f	married  	2	0	weekly 	y	3	1	bad profit
103979	47	22296	f	married  	3	4	weekly 	y	4	2	bad loss  
102345	22	22294	m	single   	0	1	monthly	n	1	1	bad profit
104053	49	22281	f	married  	3	3	monthly	y	5	1	bad loss  
103690	50	22238	f	divsepwid	4	5	weekly 	n	4	3	good risk 
101183	20	22238	m	married  	1	1	weekly 	y	2	1	bad profit
102031	20	22234	f	single   	0	2	weekly 	y	1	1	bad profit
103365	27	22228	f	divsepwid	2	5	weekly 	n	3	2	bad loss  
101868	25	22218	m	married  	1	2	weekly 	y	1	1	bad loss  
102327	22	22217	f	single   	0	1	monthly	y	3	1	bad profit
101016	19	22216	m	married  	2	2	weekly 	y	3	1	bad profit
101863	28	22203	m	married  	2	0	monthly	y	2	1	bad profit
101433	22	22203	f	married  	2	0	monthly	y	1	2	bad loss  
102455	34	22182	m	single   	0	3	weekly 	y	3	1	bad profit
101494	22	22181	m	married  	2	2	weekly 	y	3	1	bad profit
102948	29	22168	m	divsepwid	3	5	weekly 	n	3	2	bad profit
102764	25	22163	m	single   	1	2	weekly 	y	1	1	bad profit
101480	26	22146	f	married  	2	0	weekly 	y	2	2	bad profit
101630	23	22138	f	married  	1	2	monthly	y	2	2	bad profit
102018	35	22137	m	single   	0	1	weekly 	n	2	1	bad profit
102468	23	22128	m	single   	1	3	monthly	n	3	1	bad profit
102297	37	22121	f	single   	1	2	weekly 	y	2	1	bad profit
102436	23	22121	m	single   	0	1	monthly	n	3	1	bad profit
104090	37	22109	f	married  	3	4	monthly	y	5	2	bad loss  
101007	19	22109	m	married  	2	0	weekly 	y	3	1	bad profit
101886	25	22102	m	married  	1	1	monthly	y	3	2	bad profit
103622	33	22091	f	divsepwid	4	6	weekly 	y	4	2	good risk 
101921	25	22089	m	married  	1	2	weekly 	y	3	1	bad profit
101430	22	22061	f	married  	2	2	monthly	y	3	2	bad profit
102943	41	22036	m	divsepwid	2	5	weekly 	y	3	2	bad profit
102339	22	22036	m	single   	0	1	monthly	n	1	1	bad profit
101004	19	22029	f	married  	1	2	monthly	y	1	1	bad profit
102785	25	22028	m	single   	0	3	monthly	y	3	1	bad profit
102653	24	22005	f	single   	1	3	monthly	n	1	1	bad profit
100970	38	21991	m	married  	2	1	weekly 	y	1	2	bad profit
101434	22	21991	m	married  	2	0	weekly 	y	1	1	bad profit
101889	25	21988	m	married  	2	0	weekly 	y	3	1	bad profit
100879	18	21960	f	married  	2	2	weekly 	y	1	2	bad loss  
102880	40	21945	f	divsepwid	2	5	weekly 	n	5	3	bad loss  
103196	44	21938	f	divsepwid	3	6	weekly 	n	3	3	bad loss  
103781	41	21931	f	married  	3	3	weekly 	y	4	1	bad loss  
102447	23	21914	m	single   	1	1	monthly	n	3	1	bad profit
101487	22	21914	m	married  	1	1	weekly 	y	1	1	bad loss  
100826	18	21875	m	married  	1	0	weekly 	y	3	1	bad profit
103111	43	21861	m	divsepwid	3	6	weekly 	n	5	3	bad profit
101635	23	21848	f	married  	1	1	weekly 	y	1	2	bad profit
102289	22	21834	f	single   	1	2	weekly 	n	3	1	bad loss  
101867	25	21831	m	married  	1	2	monthly	y	3	2	bad profit
100841	18	21829	m	married  	1	0	weekly 	y	3	2	bad profit
103353	46	21827	f	divsepwid	2	5	weekly 	y	5	3	bad loss  
102141	21	21822	m	single   	0	3	weekly 	y	3	1	bad profit
101628	23	21821	f	married  	1	1	weekly 	y	3	2	bad profit
101462	22	21814	m	married  	2	0	weekly 	y	1	1	good risk 
102651	24	21801	m	single   	1	1	monthly	n	2	1	bad profit
102329	22	21796	m	single   	0	3	monthly	y	1	1	bad loss  
102011	20	21784	f	single   	0	3	monthly	n	2	1	bad profit
103685	50	21782	m	divsepwid	4	6	weekly 	y	4	3	bad loss  
101899	25	21782	m	married  	2	0	monthly	y	1	2	bad profit
101440	22	21772	f	married  	1	0	monthly	y	3	2	bad profit
101177	20	21768	m	married  	1	2	weekly 	y	2	1	bad profit
101580	23	21761	m	married  	1	1	weekly 	y	1	1	good risk 
101297	21	21761	m	married  	1	0	monthly	y	3	1	bad profit
102026	20	21740	f	single   	1	1	monthly	y	2	1	bad profit
103691	30	21737	f	divsepwid	4	5	weekly 	n	5	2	bad loss  
103274	45	21733	f	divsepwid	2	5	weekly 	n	5	2	bad profit
103954	46	21732	m	married  	3	3	monthly	y	5	2	bad loss  
101770	24	21731	f	married  	1	1	weekly 	y	1	1	bad profit
103545	48	21726	m	divsepwid	4	6	weekly 	n	5	2	bad loss  
101783	24	21702	f	married  	2	2	monthly	y	1	2	bad loss  
100878	18	21701	m	married  	2	0	weekly 	y	3	1	bad profit
101292	21	21692	f	married  	1	1	monthly	y	2	1	bad profit
102184	34	21691	f	single   	0	1	weekly 	y	1	1	bad loss  
103681	50	21685	m	divsepwid	2	5	weekly 	n	4	3	bad loss  
102191	21	21682	m	single   	1	3	weekly 	n	3	1	bad profit
103981	47	21681	m	married  	3	3	weekly 	y	4	1	bad loss  
103275	45	21676	f	divsepwid	2	5	weekly 	n	5	3	bad profit
103875	44	21673	m	married  	3	3	monthly	y	4	2	bad profit
102311	22	21671	m	single   	1	2	monthly	y	3	1	bad profit
101787	28	21666	f	married  	1	0	weekly 	y	2	2	bad profit
102959	41	21663	f	divsepwid	3	5	weekly 	y	3	2	good risk 
103754	27	21663	f	married  	3	4	monthly	y	4	1	bad loss  
103953	36	21660	m	married  	2	4	weekly 	y	4	2	bad loss  
101718	24	21647	m	married  	2	2	monthly	y	1	1	bad profit
101431	22	21626	m	married  	1	1	monthly	y	3	2	bad profit
102765	29	21623	f	single   	1	2	weekly 	n	1	1	bad profit
100812	18	21618	f	married  	1	0	monthly	y	1	2	bad profit
101324	26	21616	f	married  	2	1	monthly	y	1	1	bad profit
102454	23	21614	m	single   	0	1	monthly	y	2	1	bad profit
101719	24	21611	m	married  	2	2	weekly 	y	3	2	bad profit
103113	27	21595	f	divsepwid	4	6	weekly 	n	4	2	bad profit
102597	24	21586	f	single   	0	3	monthly	y	2	1	bad profit
101000	19	21580	f	married  	1	0	weekly 	y	2	1	bad profit
102149	21	21563	f	single   	1	1	weekly 	y	1	1	bad profit
103689	36	21560	m	divsepwid	3	6	weekly 	y	4	2	good risk 
100858	18	21557	f	married  	1	2	monthly	y	1	1	bad profit
103204	32	21539	f	divsepwid	2	6	weekly 	n	5	3	bad profit
104015	37	21537	f	married  	2	4	weekly 	y	5	2	bad loss  
101164	20	21536	m	married  	2	1	weekly 	y	1	2	bad profit
101320	21	21535	f	married  	1	1	monthly	y	3	1	bad loss  
102787	25	21534	m	single   	1	2	monthly	y	3	1	bad profit
101471	22	21532	m	married  	2	0	monthly	y	1	1	bad profit
101872	25	21531	f	married  	1	0	weekly 	y	2	2	bad profit
102638	24	21531	f	single   	1	3	weekly 	y	1	1	bad profit
100830	18	21530	m	married  	2	2	monthly	y	3	2	bad profit
101196	20	21524	f	married  	2	1	monthly	y	3	2	bad profit
101167	20	21522	m	married  	2	0	weekly 	y	1	2	bad profit
102962	41	21520	m	divsepwid	4	5	weekly 	y	5	2	bad loss  
102954	33	21519	f	divsepwid	4	6	weekly 	n	4	3	bad profit
100855	18	21508	f	married  	1	0	weekly 	y	3	2	bad profit
102019	35	21491	f	single   	0	2	monthly	n	2	1	bad profit
101322	28	21484	f	married  	2	0	weekly 	y	1	2	bad profit
100995	19	21478	f	married  	2	0	monthly	y	1	2	bad profit
102748	25	21477	f	single   	0	2	weekly 	y	1	1	bad profit
101601	23	21476	m	married  	2	1	monthly	y	3	2	bad profit
101334	21	21475	f	married  	2	2	weekly 	y	3	2	bad profit
102635	24	21438	m	single   	1	1	weekly 	y	2	1	bad profit
101636	23	21406	m	married  	1	2	weekly 	y	2	2	bad profit
101314	21	21394	m	married  	1	2	monthly	y	1	1	bad profit
102173	21	21369	m	single   	1	1	weekly 	y	3	1	bad profit
102961	41	21365	f	divsepwid	4	5	weekly 	y	4	3	bad profit
102604	24	21360	m	single   	1	1	weekly 	y	1	1	bad profit
102325	22	21360	m	single   	1	2	monthly	y	3	1	bad profit
100814	18	21349	m	married  	1	0	weekly 	y	3	2	bad profit
101898	25	21347	m	married  	1	2	monthly	y	1	1	bad profit
101906	25	21343	m	married  	2	2	monthly	y	1	2	bad loss  
102440	23	21343	f	single   	1	2	monthly	n	2	1	bad profit
103036	32	21337	f	divsepwid	3	5	weekly 	n	3	3	good risk 
101736	24	21337	f	married  	1	0	weekly 	y	1	1	bad profit
102318	22	21332	f	single   	1	1	monthly	n	2	1	bad profit
103197	44	21329	f	divsepwid	4	5	weekly 	n	5	2	good risk 
102484	23	21317	m	single   	0	1	weekly 	y	1	1	bad profit
102751	25	21315	f	single   	1	2	monthly	n	2	1	bad profit
100975	19	21305	m	married  	1	2	weekly 	y	1	1	bad loss  
101031	19	21294	f	married  	1	0	monthly	y	1	2	good risk 
102613	24	21288	f	single   	1	2	weekly 	n	3	1	bad profit
102660	24	21277	m	single   	0	1	weekly 	y	3	1	bad profit
101001	19	21266	f	married  	1	1	monthly	y	3	1	bad profit
100852	18	21257	f	married  	1	0	monthly	y	1	1	bad profit
102296	36	21251	m	single   	1	2	monthly	n	2	1	bad profit
101141	20	21242	m	married  	1	0	weekly 	y	2	2	bad profit
101870	25	21238	m	married  	1	0	monthly	y	1	2	bad profit
101447	22	21232	f	married  	2	2	weekly 	y	3	2	bad profit
101597	23	21229	f	married  	1	0	monthly	y	3	1	bad profit
101885	29	21217	m	married  	1	1	monthly	y	2	1	bad profit
100964	28	21208	f	married  	2	2	monthly	y	2	1	bad profit
101335	21	21200	m	married  	1	0	monthly	y	1	1	bad profit
102953	27	21198	m	divsepwid	4	6	weekly 	y	5	2	bad profit
103279	45	21192	f	divsepwid	3	6	weekly 	n	3	3	bad profit
101133	20	21190	m	married  	2	2	weekly 	y	3	2	bad profit
101309	21	21184	m	married  	2	1	weekly 	y	2	2	bad profit
101627	36	21173	f	married  	1	0	weekly 	y	1	1	bad profit
102465	23	21167	m	single   	1	3	weekly 	y	2	1	good risk 
103952	46	21157	f	married  	3	3	monthly	y	5	2	bad loss  
102599	37	21155	m	single   	0	1	weekly 	n	3	1	bad profit
102444	23	21155	f	single   	0	2	weekly 	y	1	1	bad profit
103544	48	21141	f	divsepwid	4	6	weekly 	y	3	2	bad profit
101012	19	21136	f	married  	1	2	weekly 	y	1	1	bad profit
103745	40	21132	f	married  	2	3	weekly 	y	5	1	good risk 
103033	42	21125	f	divsepwid	4	6	weekly 	y	5	3	bad profit
100868	26	21121	m	married  	1	2	weekly 	y	2	1	bad profit
100979	19	21121	m	married  	2	2	weekly 	y	3	1	bad profit
101760	24	21117	f	married  	1	1	monthly	y	2	1	bad profit
101184	33	21116	f	married  	1	0	monthly	y	1	2	bad profit
102593	36	21109	f	single   	0	1	weekly 	n	1	1	bad profit
102626	24	21108	m	single   	1	1	weekly 	y	2	1	bad profit
102652	24	21104	f	single   	1	3	monthly	y	1	1	bad profit
102175	21	21097	f	single   	1	1	weekly 	n	2	1	bad profit
101875	25	21090	m	married  	1	2	weekly 	y	3	1	bad profit
101307	21	21088	f	married  	2	0	weekly 	y	2	2	bad profit
101758	24	21074	m	married  	2	2	weekly 	y	2	1	bad profit
102778	25	21060	f	single   	1	3	monthly	y	2	1	bad profit
101344	21	21059	m	married  	1	1	monthly	y	2	2	bad profit
103607	49	21056	f	divsepwid	2	5	weekly 	y	3	3	good risk 
101300	36	21039	m	married  	2	0	weekly 	y	2	1	bad profit
101029	19	21038	m	married  	2	2	monthly	y	1	1	bad profit
100822	26	21036	m	married  	1	2	weekly 	y	1	2	bad profit
101919	25	21035	f	married  	1	1	monthly	y	3	2	bad profit
103684	50	21032	f	divsepwid	4	6	weekly 	y	3	3	bad profit
101855	35	21023	m	married  	1	1	monthly	y	1	1	bad profit
104019	48	21019	f	married  	3	4	weekly 	y	4	1	bad loss  
101909	26	21018	m	married  	1	1	monthly	y	3	2	bad profit
101284	30	21014	f	married  	1	2	monthly	y	3	1	bad profit
101720	24	21007	f	married  	1	0	monthly	y	1	1	good risk 
103284	37	20994	m	divsepwid	3	5	weekly 	y	5	2	bad profit
101332	21	20993	f	married  	2	2	monthly	y	1	1	bad profit
101450	22	20984	m	married  	1	1	monthly	y	3	2	bad profit
103879	44	20980	f	married  	3	4	weekly 	y	5	2	bad loss  
101338	21	20974	f	married  	1	2	weekly 	y	3	1	bad profit
101312	35	20958	f	married  	1	0	monthly	y	2	1	bad profit
102610	24	20949	m	single   	0	3	monthly	y	1	1	bad profit
102353	22	20938	f	single   	0	2	monthly	y	3	1	bad profit
100996	33	20926	f	married  	2	0	monthly	y	3	1	bad profit
100869	18	20924	f	married  	2	0	monthly	y	1	2	bad profit
102472	23	20923	m	single   	1	1	monthly	y	1	1	bad profit
102488	26	20905	m	single   	1	2	weekly 	y	3	1	bad profit
100968	19	20903	f	married  	2	0	weekly 	y	3	1	bad profit
100883	18	20893	m	married  	2	0	weekly 	y	2	2	bad profit
101122	20	20890	m	married  	1	0	weekly 	y	3	2	good risk 
100884	18	20889	f	married  	1	0	weekly 	y	3	1	bad profit
102879	40	20884	f	divsepwid	2	5	weekly 	n	4	3	bad profit
102957	41	20880	m	divsepwid	2	6	weekly 	y	5	3	bad loss  
101993	34	20872	f	single   	0	2	monthly	n	3	1	bad profit
101732	24	20857	f	married  	2	1	monthly	y	2	1	bad profit
102439	30	20847	m	single   	1	2	monthly	n	1	1	bad profit
102185	36	20829	m	single   	0	2	weekly 	n	3	1	bad profit
101731	24	20819	f	married  	2	0	monthly	y	1	1	bad profit
101727	24	20818	f	married  	2	2	monthly	y	2	1	bad profit
101779	24	20816	f	married  	1	1	monthly	y	2	2	bad profit
101302	21	20815	m	married  	2	2	weekly 	y	2	1	bad profit
103877	44	20792	f	married  	2	3	weekly 	y	4	2	bad loss  
103280	45	20790	f	divsepwid	4	5	weekly 	y	4	3	bad profit
101423	22	20786	m	married  	2	0	weekly 	y	1	1	bad profit
102470	27	20761	f	single   	0	3	monthly	n	3	1	bad profit
101420	34	20757	m	married  	2	2	monthly	y	3	2	bad profit
100872	18	20717	m	married  	2	1	monthly	y	3	2	bad profit
103034	42	20710	f	divsepwid	2	5	weekly 	y	3	3	good risk 
101912	25	20704	m	married  	1	2	weekly 	y	2	2	bad profit
101891	25	20696	f	married  	1	0	monthly	y	1	1	bad profit
103454	47	20680	m	divsepwid	4	5	weekly 	n	3	3	bad profit
102331	22	20670	m	single   	0	3	weekly 	y	3	1	bad profit
101483	22	20669	f	married  	2	2	weekly 	y	2	2	bad profit
101466	22	20668	m	married  	1	1	monthly	y	1	2	bad loss  
102210	21	20661	f	single   	0	3	weekly 	y	3	1	bad profit
102338	22	20660	m	single   	1	3	weekly 	n	2	1	bad profit
102007	20	20658	f	single   	0	3	weekly 	n	2	1	bad profit
102622	24	20655	m	single   	0	1	weekly 	n	3	1	bad profit
102615	24	20639	m	single   	0	1	monthly	n	1	1	bad profit
102137	21	20619	m	single   	0	2	weekly 	y	1	1	bad profit
103199	32	20609	f	divsepwid	2	5	weekly 	y	4	2	bad loss  
100862	18	20602	m	married  	2	1	weekly 	y	1	1	bad profit
101040	19	20599	f	married  	2	1	monthly	y	2	1	bad profit
103200	44	20594	f	divsepwid	2	5	weekly 	y	5	3	bad profit
102036	20	20589	m	single   	1	3	monthly	y	2	1	bad profit
101308	33	20586	f	married  	2	1	weekly 	y	1	1	bad profit
101589	23	20580	m	married  	1	0	monthly	y	2	2	bad profit
103950	46	20579	f	married  	2	3	weekly 	y	4	1	bad loss  
104086	50	20572	f	married  	2	4	weekly 	y	5	1	bad loss  
102056	20	20564	f	single   	1	2	weekly 	n	1	1	bad profit
103747	40	20563	f	married  	3	4	weekly 	y	5	2	bad loss  
102485	23	20559	f	single   	0	1	weekly 	n	3	1	bad profit
102631	24	20555	m	single   	1	3	monthly	n	2	1	bad profit
101032	19	20522	f	married  	1	0	monthly	y	2	2	bad profit
100838	18	20521	f	married  	2	0	monthly	y	3	2	bad profit
102005	20	20514	f	single   	0	2	monthly	y	1	1	bad profit
102305	29	20509	f	single   	1	2	monthly	n	2	1	good risk 
101325	21	20502	f	married  	1	0	monthly	y	1	2	bad profit
103450	47	20501	m	divsepwid	3	5	weekly 	y	5	3	good risk 
100986	19	20497	f	married  	2	1	weekly 	y	2	1	bad profit
103038	42	20495	f	divsepwid	4	5	weekly 	y	3	2	good risk 
101618	26	20495	f	married  	1	1	weekly 	y	3	2	bad profit
102956	41	20482	f	divsepwid	2	5	weekly 	n	5	2	good risk 
101896	25	20480	m	married  	2	2	monthly	y	3	1	bad profit
102875	40	20478	m	divsepwid	4	5	weekly 	n	5	2	bad profit
102347	22	20477	f	single   	0	2	weekly 	y	2	1	bad profit
100956	19	20468	f	married  	1	2	weekly 	y	2	1	bad profit
101755	24	20463	f	married  	2	1	weekly 	y	2	1	bad profit
102492	23	20459	f	single   	1	3	weekly 	n	2	1	bad profit
101160	20	20453	m	married  	1	2	weekly 	y	1	1	bad profit
101437	27	20438	m	married  	2	2	monthly	y	3	2	bad profit
101612	35	20430	f	married  	2	1	weekly 	y	2	1	bad profit
100976	19	20427	f	married  	2	0	monthly	y	2	2	bad loss  
102596	24	20423	m	single   	0	2	weekly 	y	1	1	bad profit
101161	20	20419	m	married  	1	2	weekly 	y	3	2	bad profit
102619	24	20418	f	single   	1	2	monthly	n	2	1	bad profit
101337	21	20417	m	married  	1	2	weekly 	y	1	1	bad profit
101422	22	20410	m	married  	2	0	monthly	y	1	2	bad profit
101591	23	20405	f	married  	1	2	monthly	y	2	2	bad profit
102207	21	20395	m	single   	0	2	monthly	y	2	1	bad profit
101013	19	20392	f	married  	2	0	weekly 	y	3	2	bad profit
